51801,Portuguese FJD PA9,1954
51802,Arabic DJF WY6,1961
51803,Javanese PLN WA2,2009
51804,Dutch VES PA10,1968
51805,Telugu XCD AR8,1924
51806,Arabic BBD MT10,1940
51807,German XAF OR3,1962
51808,Zulu EUR NH5,1990
51809,Russian USD UT4,1931
51810,French AUD MO7,1995
51811,Japanese NOK TX8,1945
51812,Arabic MXN LA8,1988
51813,Romanian SDG AZ8,1968
51814,Thai KZT KS8,1918
51815,Korean AWG ME3,1950
51816,Zulu XOF MI7,1906
51817,Hindi XCD IA4,1920
51818,Nepali NZD AL9,1956
51819,Kazakh USD OK2,1962
51820,Tagalog GBP NY7,1925
51821,Arabic TOP IL9,1989
51822,Hindi USD DE2,1954
51823,Javanese XAF NY6,1901
51824,Swedish SVC OH5,1926
51825,French TOP WV7,1989
51826,Marathi XPF AK1,1908
51827,Japanese AMD TN6,2015
51828,Dutch CLF TN4,1991
51829,Arabic EUR ME10,1972
51830,Japanese EUR IL10,1959
51831,German XCD AZ6,1906
51832,French XOF MI3,1901
51833,Javanese BWP WI9,1922
51834,French USD KY10,2019
51835,English TWD NC5,1954
51836,Portuguese NPR MT9,2022
51837,Portuguese XAF CO6,1948
51838,Russian ZAR VT2,1937
51839,Hakka INR NC8,1941
51840,Zulu BTN MN4,2006
51841,English ZWL GA8,1965
51842,Kazakh EUR NE10,1963
51843,Zulu GIP MD3,1915
51844,Arabic EUR MI9,1952
51845,Japanese SLL MA2,1985
51846,English DOP WA4,2016
51847,German ANG MN2,2003
51848,Telugu USD SC10,2009
51849,Korean BDT NY4,1996
51850,Marathi EUR MT7,1921
51851,Thai EUR GA5,1901
51852,Tagalog RON MT1,1925
51853,German MOP TN10,2014
51854,Nepali GEL VT3,1931
51855,Zulu AFN ND10,1972
51856,Italian INR ND5,1906
51857,French XUA AL8,1957
51858,Italian SZL MO4,1982
51859,English EUR CA5,1983
51860,Portuguese ERN ND8,1961
51861,Korean EUR MT9,1960
51862,Marathi EUR KY4,1980
51863,Italian WST CA1,1982
51864,Japanese XAF KY10,1974
51865,Arabic COP IN5,1998
51866,Romanian ERN MD4,2015
51867,Javanese EUR LA10,1962
51868,Marathi AUD MI2,1966
51869,Russian EUR OR9,1982
51870,Javanese MZN AK1,1946
51871,Korean TND HI9,1942
51872,French EUR OK3,1948
51873,Zulu USD IL9,2007
51874,Dutch XAF WA3,1906
51875,Romanian XAF MT9,1906
51876,Zulu SVC WY5,1970
51877,Swedish ANG CA4,1989
51878,Hakka EUR WA9,1973
51879,Kazakh EUR MN2,1986
51880,Hindi XOF MO3,1920
51881,Hakka FJD OK7,1975
51882,Telugu NOK AR2,2007
51883,Telugu QAR SC1,1917
51884,Thai RSD OH8,1985
51885,Korean USD AK5,1939
51886,Nepali RSD NE4,1919
51887,Javanese IRR RI9,1996
51888,Hakka XCD NH10,1934
51889,Russian BAM HI3,1907
51890,French USD MS3,1955
51891,Javanese SLL MD4,1928
51892,Arabic BSD CT10,1947
51893,French EUR RI1,2007
51894,Hakka BDT NC3,1933
51895,English ZAR PA5,1900
51896,Dutch NGN TX4,1904
51897,Nepali USD MI5,2019
51898,Thai AUD TN1,1958
51899,Romanian SHP NC1,1960
51900,Arabic GMD MN2,2011
51901,Hindi NOK SD2,2008
51902,Italian XCD CO9,1926
51903,Arabic SHP UT10,1947
51904,Tagalog DZD SD4,2014
51905,Korean XPF NM8,2021
51906,French AUD WY5,1964
51907,German AUD OK2,1993
51908,Tagalog CHE DE4,1930
51909,Hindi KZT VT6,2017
51910,Japanese BSD VT3,1980
51911,German KES TX7,2017
51912,Telugu XOF MA6,1971
51913,Romanian GTQ AL9,2000
51914,Japanese KGS AL4,1925
51915,Romanian TTD CT3,2007
51916,Thai MYR NE2,1907
51917,Tagalog XAF WV6,1904
51918,Thai EUR LA2,1924
51919,Zulu ETB LA5,1940
51920,Marathi XCD TX4,1914
51921,Zulu ZAR SC5,1943
51922,Javanese XCD PA6,1909
51923,Swedish EUR MT3,1938
51924,Kazakh MAD OH4,1997
51925,Korean USD SC3,1930
51926,Telugu USD CT7,1909
51927,Hindi KRW DE9,1964
51928,Telugu VES GA2,1923
51929,Marathi BSD NH7,1929
51930,Italian USD WY3,2003
51931,Telugu EUR NM7,1994
51932,French LYD AL1,2007
51933,Thai PLN LA10,1950
51934,Italian AUD TX2,1988
51935,Swedish LKR KS9,1904
51936,Japanese EUR LA5,2003
51937,Arabic LBP NM9,2016
51938,Kazakh INR NM4,1960
51939,English XAF SD6,1947
51940,Swedish SLL MI1,1971
51941,English XOF WY5,2016
51942,Russian CHE OK6,2016
51943,Dutch UYI LA3,1914
51944,Japanese KZT KY10,1936
51945,French XCD FL2,1949
51946,Russian SDG AK8,1907
51947,Javanese AUD AL5,1944
51948,Thai XOF RI1,1917
51949,Tagalog USD WA4,2003
51950,Russian DKK MS4,1987
51951,Portuguese SOS AL5,1957
51952,Kazakh CHW MO4,2022
51953,Japanese BGN ND8,1993
51954,English STN UT2,2012
51955,Zulu USD OR6,1980
51956,Marathi BYN CT10,1933
51957,Marathi LAK FL6,1989
51958,Thai EUR NM1,1966
51959,Javanese XDR KY5,1911
51960,Nepali USD AZ9,1985
51961,Japanese EUR WV8,1918
51962,Zulu EUR SD10,1916
51963,Tagalog TTD HI4,1937
51964,Marathi DKK WA3,1998
51965,Arabic XSU IL7,2006
51966,Tagalog JOD CT4,2015
51967,Nepali THB OK1,1903
51968,Japanese EUR NY2,2015
51969,Thai XPF AR4,1932
51970,Thai KHR ME10,1907
51971,Nepali EUR ME2,1949
51972,Arabic ALL MA4,2020
51973,Dutch MOP ME2,1921
51974,Swedish EUR OK2,1976
51975,Zulu SLL GA6,2017
51976,Hindi SDG IN9,2014
51977,Javanese DZD IA4,2006
51978,Marathi NGN NV9,1912
51979,Portuguese EUR SD5,2019
51980,Dutch SVC AL9,1964
51981,Javanese SEK MA7,1983
51982,Swedish USD RI3,1929
51983,Dutch GNF AZ3,1931
51984,Arabic KWD WV1,1973
51985,Marathi KZT MI6,1924
51986,Marathi MOP ID4,1998
51987,Russian XOF TN10,2008
51988,Thai USD ME6,1969
51989,Hakka HKD AK9,1966
51990,Korean USD NC3,2021
51991,Kazakh TWD MA5,1980
51992,Javanese XSU KY8,1922
51993,Tagalog PLN RI2,1991
51994,Arabic USD SD4,1939
51995,Swedish AUD CO4,1903
51996,Korean THB CO6,2006
51997,Dutch BMD AR4,1923
51998,Thai KMF UT4,1959
51999,Marathi MNT NV10,1907
52000,Arabic EUR WY9,1992
52001,Javanese MMK TN5,1921
52002,English USD SD3,1976
52003,Hakka EUR VA8,2007
52004,Marathi HKD SC10,1992
52005,Arabic MZN SD3,2010
52006,French EUR HI10,1991
52007,Telugu BZD KY4,1908
52008,Japanese MRU MI1,1977
52009,Russian MYR GA2,1938
52010,Korean BMD PA4,2004
52011,Nepali KMF CO3,1908
52012,Javanese XUA AR10,1905
52013,Hakka DJF AR1,1993
52014,Swedish CUP OR5,1949
52015,Dutch MNT MT3,1937
52016,Tagalog EUR PA9,2008
52017,Russian ZAR GA7,1989
52018,Nepali WST NH3,2013
52019,Russian BRL RI7,1955
52020,Hakka SBD IA6,1927
52021,Javanese ZAR TX6,1966
52022,Hindi MUR NM3,2018
52023,Thai AUD CT6,1969
52024,Swedish EUR WA8,1922
52025,Hindi COU AK3,1901
52026,Hakka JOD MO1,1907
52027,Kazakh IDR TN4,2003
52028,Romanian SOS IL10,1921
52029,Japanese BOV NJ8,1946
52030,Thai ETB OH8,1905
52031,Marathi YER CT6,1928
52032,Japanese EUR CA8,1992
52033,Portuguese NOK MO4,2021
52034,German MYR PA7,1964
52035,Thai NZD KY8,1930
52036,Portuguese EUR MT9,1966
52037,Hindi CHE UT3,1960
52038,Italian AED WI6,1912
52039,Tagalog USD IL2,1936
52040,Marathi CZK WY7,1968
52041,Arabic XAF PA2,1904
52042,Swedish GBP MA2,1999
52043,Swedish HRK AZ3,1944
52044,Marathi AUD NY5,1916
52045,Kazakh AUD WV4,1945
52046,English XAF SD4,1919
52047,Portuguese SVC NE6,1946
52048,French USD MT9,1956
52049,Zulu TTD DE4,1983
52050,Javanese FJD NY1,1934
52051,Swedish UYU ME9,2018
52052,Portuguese NIO TN3,2013
52053,Romanian PLN WI8,1906
52054,German TMT WA1,1942
52055,Nepali XCD MO2,1914
52056,Russian SGD ND5,1938
52057,Marathi XCD NY5,1972
52058,Swedish XDR MS6,1971
52059,Thai XOF LA8,2013
52060,Javanese BIF NY4,1935
52061,Russian EUR LA6,1922
52062,French USD KS10,1918
52063,Kazakh SVC NH3,1955
52064,Dutch ETB HI10,1901
52065,Italian DZD AR2,1947
52066,Telugu EUR IA5,1978
52067,Zulu AZN IL10,1942
52068,Dutch VND TN5,2020
52069,Japanese USD MD5,1974
52070,Dutch IRR MI4,1994
52071,Romanian BBD PA2,1938
52072,Japanese BIF NM9,1951
52073,Romanian ARS AL10,1983
52074,French AMD AZ5,1965
52075,Zulu LAK OH4,1914
52076,Japanese EUR DE10,1905
52077,Japanese SVC TX6,1943
52078,Thai MRU IA10,1938
52079,Swedish INR TN5,2006
52080,Kazakh CLP CT10,2015
52081,Kazakh EUR KY7,2021
52082,Hindi USD AK5,1931
52083,German USD NH4,2002
52084,Swedish TMT VA9,1904
52085,Korean AED MN3,2001
52086,Thai BYN OR7,1923
52087,Italian JPY MI3,1962
52088,German EUR IN6,2017
52089,Portuguese CNY WY2,1985
52090,Italian BSD FL5,1922
52091,Korean AMD OK6,1989
52092,Tagalog PAB WI6,1993
52093,Romanian HUF VA6,1959
52094,English GBP WI6,1902
52095,Russian DKK TX4,1930
52096,Telugu ZWL KY7,1962
52097,Japanese SYP WI9,1916
52098,Kazakh XCD KS3,2014
52099,Kazakh NOK OH4,2004
52100,Nepali EUR AK10,1962
52101,Portuguese USD AK4,2015
52102,Kazakh EUR AL1,1930
52103,French CHE CA4,1976
52104,Romanian EUR WI9,1974
52105,Dutch AUD MN5,2002
52106,Russian DKK IA8,2007
52107,Kazakh AUD IL2,1995
52108,Hindi XCD IA3,1991
52109,Dutch XAF AL4,1935
52110,Dutch SEK CA10,1956
52111,French CUC MA10,1950
52112,Korean USD CT4,1978
52113,Kazakh GBP MD10,1987
52114,Italian SOS NJ3,2019
52115,Romanian NZD PA3,1923
52116,Zulu IQD OR2,1983
52117,Portuguese HUF MT2,1935
52118,Dutch SYP KS5,1910
52119,Hindi ISK NY9,1936
52120,Hindi DJF AZ10,1948
52121,Javanese XAF LA2,1988
52122,Japanese EUR CT6,1924
52123,Nepali USD HI2,1909
52124,German EUR VA4,1969
52125,Javanese PKR GA7,1989
52126,Thai SBD GA5,1943
52127,Korean ZAR NV9,1921
52128,Korean AUD LA7,1940
52129,Korean ALL RI7,1981
52130,Swedish MXV NY5,1946
52131,Hindi EUR CT5,1960
52132,Zulu CLP KS6,2019
52133,Italian SHP FL7,2017
52134,Zulu FKP LA5,1902
52135,Javanese XOF AR5,1960
52136,Javanese EUR OR3,1938
52137,Arabic BYN VT7,1956
52138,Telugu BRL UT2,1942
52139,Javanese ZAR MD9,1957
52140,Kazakh LRD VA10,1923
52141,Hakka EUR KY1,1925
52142,Russian SLL FL1,1921
52143,Tagalog QAR WY7,1935
52144,German EUR VT3,1927
52145,Dutch EUR ME10,1984
52146,Zulu NZD OH1,1934
52147,Tagalog MNT ME10,2009
52148,German BZD FL3,1900
52149,Swedish NOK MS7,1945
52150,French DKK MD6,2020
52151,Dutch TJS PA1,1989
52152,Thai XPF MD1,1990
52153,Hakka ANG MT10,1966
52154,German XAF IN1,1948
52155,German FJD CT8,1984
52156,Javanese AOA WV9,1989
52157,Japanese COU MO1,1933
52158,Hakka CRC MN1,1921
52159,Thai EUR MS2,2022
52160,English EUR WY3,1983
52161,Telugu KWD GA1,1917
52162,Japanese XAF KS4,1925
52163,Tagalog EUR MD7,1976
52164,Zulu MRU CO2,1950
52165,Arabic IQD AL2,2020
52166,Dutch BSD NC8,1988
52167,Dutch MXV WV9,1983
52168,Swedish UYW SC10,1907
52169,Dutch HUF ND8,1928
52170,Kazakh BBD WI7,1975
52171,Romanian ILS WA10,1902
52172,Japanese GYD CA6,1900
52173,German GBP NE2,1964
52174,Arabic EUR KY3,1979
52175,French SZL TX8,1902
52176,Thai SGD SD6,2003
52177,French PKR WY8,2022
52178,French GYD CT2,1958
52179,Arabic EUR AL9,1993
52180,Portuguese SVC CO7,1987
52181,Marathi GBP ME6,1957
52182,Hakka AZN VT6,1927
52183,English NAD MI1,2013
52184,Russian XOF KS2,2012
52185,Hakka GIP WA5,1918
52186,Hindi EUR KY1,1985
52187,Thai XOF CT7,2017
52188,Telugu AUD AZ5,1990
52189,Italian NIO NV7,1915
52190,English XCD TX4,1970
52191,Dutch GBP CT6,1983
52192,Javanese AED SC1,1913
52193,Dutch MGA CO1,1908
52194,Japanese XCD CA10,2003
52195,Nepali AUD WA2,1958
52196,Javanese OMR SC10,1956
52197,Romanian VES CO6,1944
52198,Javanese PLN NY8,1939
52199,Korean EUR SC2,1949
52200,Hakka SRD TN4,2005
52201,Thai IDR MS4,1977
52202,English CLP OR10,1924
52203,Tagalog USD IA3,1919
52204,Tagalog RWF ND7,1928
52205,Korean EUR OK9,1940
52206,French EUR WY6,1955
52207,Dutch OMR OK4,2012
52208,Kazakh EUR NV5,1907
52209,Italian TND UT2,1977
52210,Portuguese NZD AZ2,1928
52211,Korean USD NM9,1933
52212,Japanese ETB AZ5,1927
52213,Russian USD ND7,1989
52214,Thai USD MS7,1984
52215,Italian EUR MA7,1959
52216,Marathi EUR AR6,1914
52217,Nepali IDR OR8,2011
52218,English BIF MA4,1923
52219,French NZD MO5,1929
52220,Russian PEN HI6,1949
52221,Italian XAF ME1,1985
52222,Japanese USD IL3,1937
52223,German BND CT9,1970
52224,Swedish PYG AR5,1926
52225,Telugu COP OK7,1978
52226,Russian EUR NV9,1998
52227,Hakka COU NM1,2015
52228,Romanian BTN PA6,2021
52229,English BGN OR4,1921
52230,Dutch EUR RI3,2020
52231,Russian RWF PA6,1934
52232,Arabic RWF WY3,1976
52233,Hindi USD KY7,1965
52234,Thai XCD MS2,1960
52235,Telugu XCD WI2,1956
52236,Arabic USD SC5,1998
52237,Tagalog NAD MN9,1990
52238,Japanese HTG UT5,1964
52239,Russian SGD OH8,1965
52240,Swedish HKD OH10,1974
52241,French SVC OR4,1982
52242,Arabic DKK IN3,2021
52243,German EUR VT8,1959
52244,Italian ZWL OR6,1913
52245,Thai EUR OR2,1998
52246,Dutch EUR CO10,1977
52247,Nepali LSL MS10,1934
52248,Thai EUR VT8,1911
52249,Marathi LYD WV9,2003
52250,Tagalog MYR OH8,1963
52251,Korean SLL TN8,1927
52252,Portuguese XCD MA5,1908
52253,English GBP AZ5,1911
52254,Italian XAF OR6,1909
52255,German EUR KS5,1921
52256,French AUD MO7,1998
52257,Hakka EUR NE9,1992
52258,Romanian KMF NM9,1969
52259,Dutch USD CO8,1967
52260,Romanian NOK ND10,2006
52261,Thai USD AL8,2022
52262,Russian USD MN6,1928
52263,Romanian XOF WV8,1976
52264,Dutch USD ME4,1915
52265,Korean NOK KY8,1984
52266,Kazakh CLP HI2,2011
52267,Swedish USD NV2,1967
52268,English INR OR5,1927
52269,Russian NOK WY2,2004
52270,Russian CLF IA4,1950
52271,Kazakh XCD IN8,1965
52272,Swedish KES IA6,1945
52273,Nepali DZD FL6,1976
52274,Kazakh GMD WA10,2002
52275,Romanian GHS KY6,1900
52276,Romanian CNY UT3,1969
52277,French BOV AZ4,2002
52278,Telugu MAD NE7,2014
52279,Italian HRK MO6,1927
52280,Italian ANG NC1,1948
52281,Romanian HNL CT7,1931
52282,Russian TWD IN4,1933
52283,Marathi NAD MT8,1929
52284,Swedish SBD AZ9,1912
52285,Tagalog EUR IL3,2017
52286,Japanese NZD ID1,1930
52287,Javanese DKK TN4,1931
52288,Kazakh UZS WI4,1931
52289,English MDL TX3,2016
52290,Marathi TMT TX8,2016
52291,Hindi NOK VA1,2009
52292,Javanese CUC NH4,1910
52293,Thai LKR WV7,1984
52294,Marathi XAF TN1,2004
52295,Dutch EUR ID10,1970
52296,Romanian XOF AZ1,1986
52297,Hakka KZT NM6,1904
52298,English USD ME8,1929
52299,Zulu CRC MD8,1996
52300,Italian UYW AZ9,1990
52301,Italian MDL MT2,1942
52302,Korean NOK NE7,1910
52303,French LBP MO4,1937
52304,Hakka BDT SD5,1961
52305,Japanese GNF KY7,2004
52306,Korean AUD AZ2,1988
52307,French BBD GA7,1975
52308,Thai EUR IN2,2008
52309,Romanian TOP IA9,1958
52310,Portuguese XCD ND6,1910
52311,Thai EUR MD1,2010
52312,Telugu BRL PA3,1977
52313,Tagalog CUC AZ6,1986
52314,Thai XCD IL7,2017
52315,Dutch DZD SC4,2015
52316,Hakka XOF OH6,1983
52317,Kazakh AZN WA3,1955
52318,Italian LSL HI10,1996
52319,Kazakh CVE VT4,2008
52320,Korean PAB MD4,1914
52321,Swedish PKR NY6,1955
52322,Hindi HNL AL3,1959
52323,French ZWL MI6,2021
52324,Tagalog USD MO9,1935
52325,Tagalog EUR WA4,1916
52326,Javanese NPR VA10,1943
52327,French EUR MS6,1921
52328,Zulu AUD AZ2,1990
52329,Telugu NAD UT8,1990
52330,French GBP CT1,1947
52331,Romanian SYP DE2,1942
52332,Javanese XAF VT7,1989
52333,Javanese USD HI6,1924
52334,Hindi NZD TN2,2011
52335,Hindi QAR GA9,1944
52336,Italian ARS IL1,1975
52337,Hindi XCD MI10,1980
52338,Marathi BDT WY5,1965
52339,Kazakh CNY VA5,1971
52340,Japanese NOK NE4,1968
52341,Dutch PYG NM3,1970
52342,Russian CLF IA7,1957
52343,Marathi SRD AZ9,1909
52344,Japanese USD NH5,1979
52345,Tagalog DKK MS5,1928
52346,Telugu RSD OK5,1919
52347,French LRD NM4,1971
52348,Swedish XSU OK3,1909
52349,German TZS NE6,1942
52350,Kazakh SBD AR7,2005
52351,English XOF PA4,1901
52352,Romanian MDL UT9,1902
52353,Romanian USD MN4,1916
52354,Arabic SHP DE8,1971
52355,Hakka CHE KS1,1943
52356,Zulu CHF NE10,1901
52357,Romanian SDG FL8,1942
52358,French USD NH6,1962
52359,Japanese BGN TN6,2016
52360,Japanese JOD MD7,2014
52361,Arabic EUR GA10,1967
52362,Marathi DOP DE8,1908
52363,Russian JPY MD6,1948
52364,Arabic EUR NE9,1916
52365,Dutch EUR MA2,1970
52366,Dutch TMT LA9,1999
52367,Hakka EUR KY5,1974
52368,Hakka UAH IL4,1986
52369,Japanese XOF CO1,1942
52370,Portuguese TTD NH7,1979
52371,Marathi AFN RI10,2008
52372,Swedish XDR ME4,1918
52373,Kazakh IDR WY6,2004
52374,English GYD OR1,1921
52375,English NZD ID4,1942
52376,Nepali XCD AK4,1962
52377,Korean BSD IN6,1908
52378,Korean YER IN6,1953
52379,German SGD SC6,1922
52380,Javanese CDF TN9,1950
52381,Kazakh AUD LA4,1942
52382,Kazakh USN IN7,2015
52383,Kazakh XSU WV8,1950
52384,German AUD NY9,1900
52385,Italian EUR IN9,1962
52386,Portuguese PYG MO9,2007
52387,Italian XUA VA1,1981
52388,Tagalog XCD HI4,2016
52389,French RSD VA3,2017
52390,Romanian JPY KY5,1926
52391,Hakka VUV MD8,1977
52392,Tagalog EUR ME8,1900
52393,Tagalog UGX NE3,1926
52394,Russian CAD MN6,1903
52395,Marathi AUD AL4,1949
52396,Portuguese TZS KY9,2006
52397,Marathi CVE NJ10,1922
52398,Marathi ALL AK7,1967
52399,Zulu XAF MI6,1924
52400,Javanese UYU MT10,1979
52401,Arabic XAF NC6,1936
52402,Korean KHR RI4,1994
52403,Swedish GMD TN5,1940
52404,Dutch XOF OR9,1983
52405,Russian BDT CO5,1924
52406,Korean SYP LA2,1919
52407,Tagalog XOF MA10,1972
52408,Tagalog ANG SD6,1933
52409,Italian VND TX7,1960
52410,Nepali RWF KS4,1917
52411,Japanese BGN MS1,1982
52412,Javanese LAK WA6,1924
52413,German EUR NC9,1972
52414,German ZAR VA8,1972
52415,Italian KGS CT4,1971
52416,Tagalog NIO CT2,1951
52417,Hakka ZAR MA6,1913
52418,Nepali CHE MI10,1983
52419,Javanese XPF AK4,1922
52420,Russian UAH FL7,1947
52421,Romanian EUR IN8,2002
52422,English GIP IA7,1942
52423,German UYI PA3,1986
52424,French CAD GA1,1929
52425,Hindi ISK LA3,1998
52426,Marathi BIF AZ6,1920
52427,Tagalog LYD NH3,1974
52428,Japanese EUR NH7,1933
52429,English CHF MS1,1967
52430,Telugu AWG AK4,2015
52431,Swedish BDT GA2,1940
52432,Hindi BTN MI4,1905
52433,Korean EUR OK4,1993
52434,Thai EUR NC5,1948
52435,Thai DKK IA2,1983
52436,Russian USD IN7,1919
52437,Portuguese WST CO4,1957
52438,Dutch NZD IA6,2012
52439,Portuguese BOV SC2,1902
52440,Marathi NZD SC10,1991
52441,Korean GEL KS8,1962
52442,Kazakh XAF NY6,1989
52443,Russian XAF MT1,1942
52444,Javanese GIP MS7,1923
52445,Marathi KRW PA10,1972
52446,Hakka KPW TN8,1940
52447,Kazakh EUR SC5,1999
52448,French LSL NJ3,1968
52449,French EUR SD9,1947
52450,Italian HTG MI10,1984
52451,German IRR PA4,1991
52452,Nepali GEL IA8,2012
52453,Hindi EUR WY10,1940
52454,Russian USD WI4,1976
52455,Telugu STN MT7,1969
52456,Zulu AUD VT7,1937
52457,French PEN AR2,1990
52458,Romanian AUD OK5,1973
52459,Zulu HUF MO8,1955
52460,French EUR AL4,1963
52461,Kazakh AUD WA6,1907
52462,German USD GA10,1941
52463,Thai GMD TX10,1924
52464,Nepali XOF VT4,1957
52465,Javanese SHP IA3,2002
52466,Marathi EUR MT9,1937
52467,Romanian XCD TX7,1945
52468,Korean RSD NM9,1978
52469,Russian TWD CO1,1945
52470,Zulu BOV MA6,1936
52471,Javanese PYG VT7,2005
52472,Italian MDL TN5,1967
52473,French XCD KS3,1909
52474,Italian SYP GA1,1964
52475,Dutch ZWL CT6,1918
52476,Korean GIP CA1,1921
52477,Marathi AUD PA1,1946
52478,Kazakh CHF NV4,1952
52479,Hakka GIP WV5,2015
52480,Russian EUR FL4,1936
52481,Zulu AUD TX6,1957
52482,Swedish JPY GA1,1953
52483,English SBD NC2,2009
52484,Swedish RWF AL9,1959
52485,Italian USD RI10,2018
52486,Japanese EUR AL10,1901
52487,German XOF WV10,2012
52488,Italian KYD OK2,1943
52489,Hakka ISK NE9,2005
52490,Zulu NIO HI9,2001
52491,Italian AUD IA3,1979
52492,Arabic AMD AK3,1902
52493,Russian AUD UT3,1959
52494,Italian COP KS8,1986
52495,Arabic EUR ID2,1954
52496,German PLN WA4,1965
52497,Russian AWG HI7,1935
52498,Portuguese USD IN10,1954
52499,Telugu DJF OH7,1992
52500,Russian TND GA4,1957
52501,Hakka EUR IL2,1969
52502,Arabic HKD NY2,1978
52503,Romanian AUD NJ6,1926
52504,Portuguese FKP DE8,1960
52505,Hindi AUD VT3,1919
52506,Dutch COU VT7,2021
52507,Tagalog UYW RI4,1991
52508,Dutch GBP MD3,2007
52509,Marathi XCD NE2,2000
52510,Romanian MWK MT7,1939
52511,Telugu EUR OH8,1997
52512,Hindi AUD KS1,1939
52513,Swedish MRU SD5,1946
52514,French AUD MA1,1948
52515,Romanian AUD AZ10,1917
52516,Zulu EUR MI4,1990
52517,Hakka AED MO7,1969
52518,Telugu FJD AL2,1958
52519,French JOD AR3,1942
52520,German AFN MT4,1975
52521,English OMR IA2,1996
52522,Japanese ZWL VT4,1962
52523,French BSD PA2,2016
52524,Japanese EUR VT7,1970
52525,German MUR NJ1,1905
52526,Marathi MOP IN10,1935
52527,Russian SEK MO6,1902
52528,Russian EUR IL2,2019
52529,Javanese ARS NY4,2018
52530,German SSP MS4,1949
52531,Hakka SVC MI4,1999
52532,Japanese PHP NH4,1977
52533,Tagalog SGD GA3,1980
52534,Portuguese GNF ID4,1914
52535,Portuguese SCR ND7,1973
52536,Javanese MRU WA8,1900
52537,Russian XCD MN2,1969
52538,German AZN OR2,1926
52539,Thai CAD AK9,1993
52540,Dutch CLF IL9,1912
52541,Japanese CUC IL7,1950
52542,Hindi NGN WY7,2002
52543,Japanese CZK LA2,1941
52544,Dutch BIF NY9,1911
52545,English NIO WI10,1961
52546,Arabic GTQ AR3,2016
52547,Romanian CHF MT8,1959
52548,Tagalog USD CA8,1915
52549,German PHP CT3,2018
52550,Hakka NZD CT6,1970
52551,Hindi USD RI8,1911
52552,Romanian KYD NM4,1954
52553,Telugu AUD AL5,2015
52554,Dutch INR TN7,1929
52555,Hindi IRR ND10,2004
52556,English CZK DE4,1908
52557,Hindi JOD UT1,1941
52558,German NOK RI2,1984
52559,Korean THB VT8,1992
52560,Nepali HRK CO9,2017
52561,Kazakh MXV GA3,1999
52562,Tagalog EUR SC2,1966
52563,Hindi USD NM10,1984
52564,Japanese GNF NY8,1938
52565,Marathi SCR WA3,2003
52566,Japanese XCD MT2,2019
52567,Hakka ARS SD7,1930
52568,Dutch HNL HI7,2003
52569,Javanese RUB WA6,1939
52570,Romanian XCD VT5,1927
52571,English EUR RI8,1963
52572,Korean JPY NM3,1929
52573,English EUR AR6,2013
52574,Zulu BND OR2,1977
52575,Kazakh OMR NC1,1948
52576,Thai ARS FL8,1920
52577,Russian ETB WV4,1995
52578,Tagalog ANG IL9,1979
52579,German EUR NC6,2017
52580,Romanian JPY WV7,1972
52581,Italian CHE MA3,1962
52582,Swedish TWD SD2,1964
52583,Zulu SCR FL1,2009
52584,Marathi USD AZ6,1920
52585,Italian SEK RI4,2012
52586,Arabic SEK CT4,1987
52587,Tagalog BYN VA7,1912
52588,Thai EUR NE1,2015
52589,Kazakh IRR MS5,1901
52590,German BHD ME8,2020
52591,Marathi MGA VA10,2000
52592,Marathi EUR CA3,1991
52593,Thai ZMW AK4,1942
52594,Kazakh MKD ND4,1924
52595,Thai NZD IA7,1906
52596,Italian MAD DE3,1975
52597,Hakka MXV NM5,2019
52598,Korean EUR MO10,1997
52599,Javanese EGP WY8,1935
52600,Marathi AUD MA10,2012
52601,Marathi XPF KS9,2002
52602,Japanese IQD AR8,1907
52603,French MZN MS5,1937
52604,French MXN SD7,1921
52605,Japanese MWK KY10,1965
52606,Marathi USD WI4,1902
52607,Thai CHF TN10,1918
52608,Nepali IDR MA6,1910
52609,Russian UAH AR5,1908
52610,Zulu XOF NH1,1996
52611,Hindi MAD VT6,1922
52612,Swedish UGX VT5,1936
52613,Kazakh NOK MD4,1953
52614,Marathi EUR ID3,1925
52615,Swedish SRD MN10,1949
52616,Hindi MOP VT4,1900
52617,Romanian SRD CA9,1921
52618,Telugu USD OR9,2000
52619,Javanese EUR HI7,1985
52620,Japanese XAF UT6,1929
52621,German RWF OK7,2022
52622,Marathi XOF PA1,1984
52623,Portuguese EUR MS3,2021
52624,Kazakh DOP MD10,2003
52625,Tagalog GTQ OH7,1900
52626,Dutch EUR PA6,1919
52627,Russian PGK CT8,1943
52628,Kazakh USD GA6,1955
52629,Arabic WST CO9,1963
52630,English RSD AZ2,1995
52631,English EUR NE7,1933
52632,French BIF GA2,1927
52633,German EUR ID8,1945
52634,Zulu MKD TX9,1989
52635,Telugu INR NC10,2009
52636,Telugu EUR IN7,2019
52637,Arabic EUR WI3,1996
52638,Hindi NOK AR4,1912
52639,Italian NZD NE1,1960
52640,Italian BOV WV10,1979
52641,Hindi EUR WA5,1965
52642,Arabic XAF TX1,1930
52643,Swedish VES SD1,1973
52644,Portuguese GEL IN3,1938
52645,Kazakh HNL IA8,1902
52646,Swedish PGK GA7,2004
52647,Marathi IDR NM5,1994
52648,Arabic INR AR9,1986
52649,Javanese BZD GA3,1993
52650,Tagalog BND TX6,1908
52651,Zulu TND TN8,1902
